,id
14147,1537926540146532360
14148,1636953366
14149,1541980420786606080
14150,1536843450057953280
14151,1363116196376248320
14152,1550433039150329859
14153,1369083395570040838
14154,1190366498239500289
14155,1539605425288527873
14156,1548653385376833536
14157,4803320716
14158,1548138440880844806
14159,1168873111699243008
14160,1498568988774830082
14161,1497150696667418624
14162,230926687
14163,1550420856484073472
14164,3081851002
14165,1190381044962414594
14166,1438363515568459780
14167,394972968
14168,1550358164993884162
14169,1550418544239583232
14170,1242424064771268608
14171,1505130663955083267
14172,1531742019139280898
14173,26440225
14174,1550259526904979456
14175,1268233424030052353
14176,1271128876144455688
14177,832789568495575040
14178,1550061265283956737
14179,1326741684542173184
14180,1550409019441008640
14181,1550410889035137025
14182,2457286932
14183,1232072565671309313
14184,1550409922143465473
14185,280696818
14186,1550407912601915392
14187,1546644950137307136
14188,1548065905518600192
14189,1550406827359223808
14190,1550406158258581505
14191,1343553035436486657
14192,1002645247388774400
14193,370923963
14194,1105592145136754688
14195,1550381410522906624
14196,1428930652817137669
14197,1550396816906133504
14198,1530873111033307136
14199,1428794966139146240
14200,1487175967470768129
14201,1005653210298765312
14202,1542853262692564992
14203,1550064949195509761
14204,1539004350760161280
14205,1550228383316975620
14206,1548123928349970434
14207,1481214083617726466
14208,1550385730580512769
14209,164746315
14210,1548852492569661446
14211,822878292072169476
14212,1122742454371831808
14213,1550379276041523200
14214,1547910544237023233
14215,1548104500371529729
14216,1498531690767163397
14217,1550378519787700226
14218,127097139
14219,1370433787079852038
14220,1386281249644290048
14221,2495774713
14222,1367702017997742083
14223,967909331395112966
14224,1344562476642410497
14225,1546753117131182081
14226,1550369328025010177
14227,1550371365852569600
14228,1355775109009707009
14229,1547959049689321472
14230,1545264391368720384
14231,622195164
14232,1116026935342137350
14233,1185028049374515205
14234,1529696309757763593
14235,1532781569630523393
14236,2224619803
14237,987762769331179520
14238,1550362746499338241
14239,1543866163280715776
14240,1530432945135030272
14241,1550177003084587012
14242,1433422086328905731
14243,1546195503003713536
14244,1541408601037852672
14245,1550280708102537216
14246,715140063810588672
14247,1318653037515255811
14248,1224203119103397888
14249,1318932735893831680
14250,1515015917511585792
14251,1494970930451337218
14252,1516007276980707330
14253,2747273882
14254,1545560245065621504
14255,1510557272128294919
14256,1550344711767998465
14257,2883029308
14258,1550342952467124224
14259,1536646204142108673
14260,1550341134731186178
14261,1550341619647500288
14262,1539829334831255557
14263,1549589831122305024
14264,1550290244733370370
14265,1549979641326215168
14266,917387497994407942
14267,1539576118336000000
14268,1386783849418526721
14269,1550330541563854848
14270,1550335583116873728
14271,3352774414
14272,1550261965003661312
14273,1542002565755420672
14274,841791412312117253
14275,1268609024121081856
14276,1500772103678791680
14277,1145204443215826944
14278,1545661205871824897
14279,1460828472289509379
14280,1549923689466044416
14281,912018007861448705
14282,1390319146278158338
14283,1397710014190555139
14284,1505561007770398725
14285,135601135
14286,1550303960942219271
14287,1550321058494009344
14288,1549875587107405824
14289,1550303555025788933
14290,1550174181039513601
14291,1549526759015596034
14292,1465339501258104836
14293,1550309482432954368
14294,1541375433819754498
14295,1510028080907235337
14296,785785634
14297,1546973424873967616
14298,1365884611063119873
14299,1230194696368074752
14300,1514307623788683269
14301,1327729107451383809
14302,4393910901
14303,1530152751195648000
14304,1550257317933117441
14305,1550303178540843008
14306,1377286336944742402
14307,91437482
14308,1550301427549044736
14309,1425216316839972868
14310,1523079954979856384
14311,1257404254358327297
14312,1504267256150302724
14313,1523499689269547008
14314,1219897044728332293
14315,2842618926
14316,1490418436870230027
14317,1549502202447740928
14318,1549167105311813633
14319,1290823124380876800
14320,1550290623638507522
14321,3546818654
14322,1550289773293600771
14323,1549554404294115333
14324,1550290198772289536
14325,1482401247713972228
14326,2382234954
14327,1496316676345774082
14328,1533984813543215105
14329,1371727270704992256
14330,1386000944010252291
14331,101033893
14332,1550281381393080322
14333,1550287332355579904
14334,1179410682644709376
14335,4241166493
14336,741839176992206848
14337,1549467895909990401
14338,1406812320869847042
14339,1550281572816928769
14340,1550277127097880576
14341,1550281196634079237
14342,1543499693652643840
14343,1544359302701481987
14344,961337669832847360
14345,1542271854009802752
14346,1523298892775051267
14347,1548422839803424773
14348,17635717
14349,1550275346523721729
14350,1618600166
14351,1550274671546867712
14352,1518660126034608132
14353,33709272
14354,1550275047138463744
14355,1550269550469464064
14356,910930248690208768
14357,1550271966870786048
14358,1549772096905121794
14359,1550264991466639363
14360,1548687491640991744
14361,37352133
14362,57784980
14363,1529737512905805824
14364,1393691239904681984
14365,1540086019546038274
14366,1544706891359584257
14367,1352551262596853760
14368,1528426166444609544
14369,1542938685309497344
14370,1550223893339803648
14371,879180915209121792
14372,1547302683467472896
14373,1396407068760887297
14374,1526841816254926849
14375,1103356154527150080
14376,1515657753590697988
14377,1546506128317526016
14378,1550252811224498177
14379,1550249697926955008
14380,1322600311329034242
14381,1550246776426434561
14382,399855217
14383,1440763220004794375
14384,768220935828672512
14385,1134208402962419712
14386,1251231824078086146
14387,807658671547224064
14388,1537915101394546688
14389,1545644576500752384
14390,1550243037673955329
14391,1541167282910527491
14392,1550236513081987074
14393,1508075990152536064
14394,16880988
14395,3065786531
14396,1510032178117181440
14397,1188800250825379840
14398,1293912319685046276
14399,1396811661160427529
14400,1488430139214114816
14401,596233070
14402,1450378873103912960
14403,1300363012772110336
14404,1550159950869143554
14405,502647603
14406,1494643856289243136
14407,1550235158997094400
14408,1550236818095984641
14409,1529031139217788928
14410,253137471
14411,1531990096982835201
14412,1487406321003606016
14413,1550228145785262085
14414,1286455163046305792
14415,1549802212678926338
14416,1545079583019524096
14417,1550232843325886464
14418,1545396622204493828
14419,1546814131826835457
14420,1516184593019416578
14421,330164923
14422,1547238858735210498
14423,1547961966928441344
14424,850106522717782016
14425,1550222497341218816
14426,1548994217720090630
14427,1544355083927920642
14428,1366746742117515265
14429,1491175571669372934
14430,1494762731139969025
14431,1550223615723016196
14432,2870792139
14433,1419386171428327424
14434,1545164386523914240
14435,1080452341134962688
14436,1419251831927148547
14437,1317138803224727558
14438,1500165508884312064
14439,1535208527240871936
14440,1548356118887378948
14441,1550220390848335872
14442,23657317
14443,1481976878051348484
14444,1534252766486482946
14445,1051583597675720704
14446,1374320207519432709
14447,1510966346007597064
14448,1550215264247103494
14449,1523978239093493761
14450,1549929828031336448
14451,1447404472939028489
14452,1379185916049252352
14453,1549499105906372608
14454,1478795653941768193
14455,1548512076062027776
14456,1380373520862052353
14457,2865929110
14458,51293202
14459,1550208250460753920
14460,1519402181157343234
14461,1534669704639524864
14462,1412957114528673802
14463,1462352556861100033
14464,1469160040338653184
14465,1529574386147250176
14466,718836533667573764
14467,1550209057344163843
14468,1545551640148807692
14469,1438884090116255747
14470,1425630864982126593
14471,1470934521734483972
14472,1499828739110223877
14473,1550204613026107393
14474,1550205653234302976
14475,1550203182961270784
14476,1353322545932607488
14477,1009837947896631299
14478,1547830513745809408
14479,1164093949222555649
14480,349098479
14481,1547594414201049091
14482,1549162160923840512
14483,1542737112063172611
14484,1510344674443157509
14485,1495743997637275653
14486,1550188355685679105
14487,1547960005172768770
14488,986308912365342720
14489,1537150171397619714
14490,1262717569
14491,1376673015027671043
14492,1349269621233348608
14493,1550181855135010816
14494,1546800637651959808
14495,1548779275985231872
14496,1550194514115149824
14497,1550026046942183424
14498,966237642206654464
14499,1311681052843413504
14500,1549097455601549322
14501,1502777677815689219
14502,1544342648365924353
14503,1524586297591009281
14504,1392003340742144001
14505,1418008948125229057
14506,93067869
14507,1497789630766276615
14508,1550186900035715072
14509,1260542230797959170
14510,1525971102266281985
14511,1550184264863473664
14512,1545409029631098883
14513,563189090
14514,1447294890199719938
14515,1485546981372141569
14516,1503418781221240834
14517,1252994381130403846
14518,833022543971942400
14519,235101269
14520,1516938650562478080
14521,1300142007709503491
14522,932062762418651137
14523,911773527631646720
14524,1548581692335706112
14525,1548298563746115584
14526,1544046945240580107
14527,1326647601232547847
14528,1480235124507693064
14529,1487528588463288329
14530,1498017133074206726
14531,1534588584258330626
14532,1168870834754195456
14533,2306037928
14534,1547536903049826307
14535,1549439235228598272
14536,1329470199393824772
14537,1550176851204743168
14538,1549142195990585344
14539,20205854
14540,1394056272874545152
14541,1473875974034837504
14542,1443996210164076564
14543,1346360277592371200
14544,232949856
14545,2925174627
14546,1249269643270926336
14547,3980557462
14548,1483149917426180101
14549,2785136400
14550,1465820172225327104
14551,1243580908348850176
14552,1160755578
14553,1445144009073176580
14554,3144778953
14555,1319016760692084736
14556,1308966143957389312
14557,1157850024329568257
14558,1540363769024487425
14559,1153635471374704645
14560,1544032443191238658
14561,1550165990406856705
14562,1549471473341009921
14563,1424428708853698564
14564,1533543333628366853
14565,1530594081633599488
14566,75186223
14567,1529240983723966465
14568,1239382633550942208
14569,1478368718312849415
14570,1491346187982622721
14571,1321780833607426048
14572,1516810859091271685
14573,22579732
14574,913486938782535682
14575,1449497884525797376
14576,1318214082537934848
14577,827132490825490432
14578,1508727864916652033
14579,1226903262575591425
14580,1457491278447398912
14581,1378102604404772865
14582,1248553761393565696
14583,1256609711597723648
14584,3246415063
14585,1268455961724891137
14586,1537010284971315202
14587,1549167365132361729
14588,1398244659642646530
14589,1550167631403048961
14590,1294380138323378183
14591,1497034801882312710
14592,1550166064146907136
14593,1527339273493839873
14594,1310993078162018306
14595,1383333389630013446
14596,762606131910811648
14597,1507016104471777284
14598,1549065872714747909
14599,949026223107313664
14600,1540214726872924161
14601,1018179362615627776
14602,1266356234262847488
14603,916779898735333377
14604,1150123099238490113
14605,1374897069161394179
14606,1160958026347679744
14607,1393546089706496009
14608,1489496357001994242
14609,1219172408831160321
14610,947233872579883009
14611,1524488653837422592
14612,1407742742889893896
14613,1548136159376654338
14614,1488497918394908678
14615,1244549681193123840
14616,1541449805637066754
14617,1482730530688880651
14618,1365989812558266369
14619,1424192639881162760
14620,1242922801734004746
14621,1267206516182040576
14622,1547324839962230784
14623,2893633210
14624,1550152949078409216
14625,926571425342873600
14626,1547784595000926208
14627,360720627
14628,1512109955448508420
14629,1484283378417512454
14630,1528051789051924481
14631,24278851
14632,1320505748984647684
14633,1173666223869091840
14634,1549537907270098944
14635,1550151071237976064
14636,1549088110641876992
14637,1525219361824325632
14638,1550148691905986560
14639,1498438512844148736
14640,4022267608
14641,1542924587327004672
14642,758384865146535936
14643,207576196
14644,1262627395661676544
14645,1189535007443951616
14646,979414988254334977
14647,1549885991652958208
14648,1932001860
14649,1550133449700233217
14650,1456130848814780418
14651,1550130898976194560
14652,1550129507469705226
14653,1550135216508850177
14654,1510759077667909636
14655,1241195657047633922
14656,1317448150576148482
14657,1245136648683294722
14658,1550132191337664512
14659,1402727857818947591
14660,1545748550428069888
14661,1512564714269728773
14662,1275895039512793093
14663,800597663947182080
14664,1550080605081088002
14665,1262023271555399682
14666,2784599372
14667,1312248026589802496
14668,1390337963091968005
14669,1335537636589637632
14670,1391219835955302405
14671,1506757532248727553
14672,1370063497955000329
14673,1230018205449641986
14674,801340123627585537
14675,1489380603573280769
14676,172257029
14677,1550123727085379586
14678,1080981396745871360
14679,505875093
14680,1519226924014387202
14681,1549958984576139264
14682,1030070955413053444
14683,1545837588124209152
14684,1550120760471011331
14685,1550118192592261121
14686,1482976852360716288
14687,1230977373861969921
14688,1479288002513801218
14689,1406726102
14690,914207374285697024
14691,3034129199
14692,1358483812162957312
14693,1385702476482072577
14694,1461153759833341952
14695,1549728539360038912
14696,1377620956286439431
14697,1477001466829324288
14698,1549951487165358080
14699,1267822628670042116
14700,2847426869
14701,1542664192527699968
14702,1451676189144268808
14703,2886757891
14704,133803751
14705,1430671074560253957
14706,1546203362735149059
14707,1490327936087453699
14708,855043136736948224
14709,1250788681058856960
14710,1550104681686368257
14711,1188470593668210688
14712,1549818452906475522
14713,553987159
14714,1384834163556196352
14715,1240199081227583489
14716,32378369
14717,1454666535499350018
14718,1544444930755624963
14719,414978558
14720,1539142350802456576
14721,1550091359800811520
14722,1548470828454408195
14723,1549744163599564801
14724,1550087698349584384
14725,1550082567453478913
14726,1550076247992041472
14727,1543005198167293953
14728,1424911067193352197
14729,1541509186235912194
14730,1550076539839995905
14731,1417203556906643463
14732,1532767162959507456
14733,3384344759
14734,1550053067923791872
14735,1534856524165791745
14736,1550059921286131712
14737,1550057917516480512
14738,1550059931407351808
14739,1513401686135808001
14740,1550055424774258691
14741,1549612750036279296
14742,1570131168
14743,268910326
14744,1549852128633659393
14745,1222560465529606144
14746,1548291294232842240
14747,1389419455965540352
14748,1549978685062643713
14749,1018904263563587589
14750,1550038390649032704
14751,1542409915695878150
14752,1550036571872714752
14753,1526079437854461957
14754,1286030483130851330
14755,22533571
14756,1370131525031890944
14757,4289162532
14758,1525031521450598405
14759,1485320849343361033
14760,1550026534836224001
14761,1550028628527759361
14762,1549678335160004610
14763,1550001958500478976
14764,1188990819472007168
14765,1550027320999624705
14766,1548919885132361728
14767,1391720788579930118
14768,1321906722601095175
14769,1550018580175101954
14770,1533533870410317825
14771,1550006560314646528
14772,1550016852264304640
14773,1535070115921805312
14774,1047223888407457792
14775,1522102404845424641
14776,218637843
14777,1550003935439568896
14778,1496605737149206529
14779,1550006952536711170
14780,1504945201420374019
14781,1494917297613459461
14782,102783426
14783,1549999524395249664
14784,1549989394693619712
14785,1546953977014755332
14786,1512199839655907332
14787,1549993289474080769
14788,1548183993111023616
14789,156773858
14790,29406737
14791,1148345237804396547
14792,1502786620046835712
14793,1536453749916348416
14794,1329589041872969736
14795,1549980979682500608
14796,1549982302607880192
14797,1543977302811459588
14798,1299477055067783169
14799,1549973433194528770
14800,164804851
14801,1549970582430781440
14802,1549590872634834946
14803,1546385932420468736
14804,1547374973987172352
14805,1549970259104649217
14806,1549968583295369216
14807,1544075947292385281
14808,1536950961557716994
14809,1376260953369686019
14810,1549956638504718336
14811,1525203565098070017
14812,1519108900124958721
14813,1485503329774059523
14814,1549952378320949248
14815,1521046192150491137
14816,1548513473025425408
14817,1549879627593678853
14818,1549950273145212930
14819,1854071882
14820,1549948409804718080
14821,444403486
14822,1549945918836936705
14823,1549943778265415681
14824,767450774569881600
14825,736108090085498880
14826,1549470546726858752
14827,112570564
14828,1539231867849043968
14829,2700785028
14830,2174966440
14831,2197433774
14832,1481640683601821696
14833,1549937219988758529
14834,1549927403031384069
14835,233416344
14836,1549927273347682306
14837,1447740946305757187
14838,1527791065809436674
14839,1518290397969235970
14840,1468330909430874112
14841,1546234832014950402
14842,1549926439578996736
14843,1515993747300892676
14844,1549926565810667521
14845,20293430
14846,904031117388460032
14847,1878497912
14848,1548561849347710977
14849,33854692
14850,79103904
14851,1546190019370565639
14852,1446809492977557514
14853,1518347696268058625
14854,1500185306380705793
14855,1528616198430150656
14856,1549901016023400448
14857,1389878366371782661
14858,1244534319483412481
14859,1549901003717332995
14860,2866203046
14861,119824228
14862,1549426576315633671
14863,1528455652829429760
14864,1524415572343402496
14865,1540277081443106816
14866,1490305296975413254
14867,920336019584638977
14868,1549898794380189696
14869,1448102511940886529
14870,1507284506738413572
14871,1549227054754893824
14872,1549892798270382080
14873,1540609527040487425
14874,1547604621815730182
14875,3009450203
14876,1549114844351193098
14877,1549880475166048262
14878,146236578
14879,1549885884929040384
14880,2673066082
14881,154267782
14882,1548183204938428416
14883,1549883771675099137
14884,1197893196275163137
14885,915725889886924801
14886,741202052
14887,19011548
14888,1549881516431482886
14889,1524500144367955968
14890,968572761194016773
14891,1549872935514537985
14892,1549877085933551616
14893,78049589
14894,1424157930534936577
14895,1542155796636729347
14896,176206170
14897,1549798586912673793
14898,1499936006174294024
14899,1449308223039737856
14900,1549210142910169090
14901,1514573366434353153
14902,1549864091476434945
14903,806411228348350466
14904,1498523158848188417
14905,1549865243580432385
14906,1542668533070327808
14907,1549498732437049344
14908,1549863984991543301
14909,96625188
14910,1549670074742558720
14911,1544008297598050307
14912,1538621774795091969
14913,1270926330410893314
14914,1549860594123264000
14915,1549047918581190656
14916,1547259823880019969
14917,1313107692983144448
14918,1496165533544296460
14919,536481802
14920,1077364466
14921,1480645493306839053
14922,1548863587656970240
14923,1549413830261964811
14924,1544960154378145793
14925,912918002
14926,1479650583862673408
14927,1517203372688003073
14928,1547302600692858883
14929,1549844818859364359
14930,1549578016228945921
14931,1549842963622248448
14932,238376410
14933,809246420419092481
14934,1396595108670214152
14935,1139447812138164229
14936,1547178836726521856
14937,1542889780882669568
14938,1549821090037391360
14939,1469697867124297728
14940,1180954475659288576
14941,1312413177213222913
14942,1549838165577531392
14943,857644825
14944,1547760555989278720
14945,4279787721
14946,1445554490673819659
14947,1549829189301407746
14948,1403036517161963527
14949,1549833880735256578
14950,1540385580999229444
14951,1549409509646471169
14952,1549830821187559425
14953,301762082
14954,59156862
14955,1549829704231882752
14956,1549760225120509954
14957,1092673351753990144
14958,1519159822398246912
14959,1492571153545805826
14960,1941419581
14961,1546377311628451840
14962,1313478038068355073
14963,729648817
14964,1460997782920126469
14965,1525057981083156480
14966,1017124530
14967,1545299543545217031
14968,2997766503
14969,1549819240579989504
14970,1410295795979472896
14971,1549804152682848258
14972,980205292209233922
14973,1549814530402054144
14974,1549804027495546882
14975,1549812754827059203
14976,736007653621661696
14977,1378026842590953477
14978,1543401450763689985
14979,1546263467845459968
14980,1394708011898310660
14981,1548053649208709129
14982,863475834102874112
14983,1006979370425020416
14984,1549803019876827139
14985,1549798014985932801
14986,1549786796594270208
14987,1543686940930838528
14988,455080081
14989,1190334314
14990,1506129616536186885
14991,1549799231669485568
14992,1549796955819163650
14993,338311710
14994,1549796207429574656
14995,723333241638412289
14996,1544960215988199425
14997,1543466296272072704
14998,1541733902246678528
14999,1275313026443341826
15000,1540059459690586114
15001,43455090
15002,1549584036149923841
15003,968817547721273344
15004,1419510683780141056
15005,1123347551128780800
15006,1542289210031341570
15007,1540780291710521346
15008,1444056215248678916
15009,1540494391961329664
15010,1528122202981339136
15011,883265593297690624
15012,757703296899424258
15013,1455240826070573062
15014,1549778196056383489
15015,1549540332970418178
15016,1319627747455569925
15017,1235143390397952000
15018,1548254501110288391
15019,1528436153673728002
15020,1347162569505607685
15021,1520840885331705856
15022,1441874756920217606
15023,1485755897846583299
15024,1549769695712391168
15025,1548977491582533632
15026,1547954586299670528
15027,1549521957430984704
15028,1549769598576328706
15029,1549767658542882825
15030,1549766376398770176
15031,1549765343324798976
15032,1548979167005483008
15033,1541154376907112448
15034,16886733
15035,1544275286023237632
15036,2731761885
15037,2389289930
15038,88755971
15039,97332627
15040,1273742320001789952
15041,1541784856547434498
15042,1549188032703627264
15043,1123491991
15044,1526034217855066118
15045,1549757644860178434
15046,1377977865401200641
15047,1535530124187439104
15048,1549756240510738432
15049,1549756807282921472
15050,1549326947116892161
15051,31396948
15052,1471371620086591491
15053,1549712693820522497
15054,1544716089946423304
15055,728770603260465152
15056,1549741133621825541
15057,2351699256
15058,1519130487423393795
15059,1353081089963790337
15060,248074055
15061,1138813934130126854
15062,1360853840023617536
15063,1097239342743982080
15064,1549738471761317888
15065,1549735647379963905
15066,1548343450260557827
15067,3305172904
15068,1175967369321164800
15069,740474440987738112
15070,1543908127304728577
15071,1549363513402875905
15072,771107991948963841
15073,1280099965059006464
15074,1549511258709192704
15075,791264275671187456
15076,14854691
15077,2414602524
15078,879526639578869760
15079,1298451908105875456
15080,26499034
15081,25510994
15082,3098332651
15083,1549714675708968961
15084,852241092443615232
15085,1412917136415072256
15086,20718832
15087,1419579343869825025
15088,3712444756
15089,1549533348225335297
15090,15313195
15091,1542683350443466753
15092,1546976072230658049
15093,1548827030585806850
15094,942092159523721218
15095,1549476578349965312
15096,1515676330234458117
15097,1549706693730308097
15098,1496400354530975744
15099,1549710630726270976
15100,1549707516782731265
15101,770763869480517636
15102,25990335
15103,1453583975457247232
15104,1549692566001651712
15105,1549698709776224258
15106,1549698528829927424
15107,844652680433807361
15108,1549488045015146497
15109,1549691251896860672
15110,1425858199341584395
15111,1549516322677358592
15112,1357283354471632896
15113,1528288259738021888
15114,1549691667749695488
15115,2950144827
15116,1549683813114171392
15117,1572801397
15118,758131795175018496
15119,1547874511105560576
15120,1549678081954435072
15121,1549677564926775296
15122,1485516391348330497
15123,1253502364587352064
15124,1318642963212341251
15125,1392111594839105542
15126,1549670417010671617
15127,1549579112095825922
15128,1227044702433746944
15129,1111164864913825792
15130,1500537218032668681
15131,1548413633792598016
15132,1194810138185437184
15133,1549388748235890691
15134,1549656498673958913
15135,89486237
15136,1546148547418112001
15137,1549654401396228096
15138,938777618416988161
15139,1547632597534064645
15140,1549649656669429760
15141,1549646704886128640
15142,1286651490296303618
15143,1549644473264734209
15144,1477902746049204224
15145,1421896280868069376
15146,1536516730436173825
15147,1331183014785781761
15148,1510178991902236672
15149,1511656908913995780
15150,320452908
15151,1549633875781234688
15152,1549630714655739905
15153,1549516695341092864
15154,1539826029946175488
15155,3259363427
15156,1549631652451782657
15157,1499429217565659145
15158,1549629798309404673
15159,2493965177
15160,2495065016
15161,1337243584303665153
15162,1549624750968049664
15163,876693847752847360
15164,2437426664
15165,1538208727932850176
15166,1549622073680506880
15167,1534021374683095040
15168,1161836578626342913
15169,1549617932669517824
15170,1468186173306654725
15171,3266084406
15172,1483685707772166144
15173,14942736
15174,1547964679967805440
15175,926568832604495874
15176,1549324175508230146
15177,1284908292
15178,1549603136083415041
15179,1166446267993677824
15180,1549356937933897728
15181,477037716
15182,1549169138114985987
15183,3898767679
15184,1354204096077705219
15185,15159744
15186,1481580422144401412
15187,1375908079066345472
15188,1439797909847887873
15189,950047162439741440
15190,1549579063203090432
15191,503960426
15192,1532192440001519616
15193,1549581276998500352
15194,1448450182908088324
15195,1524646410670383105
15196,1283407311294226432
15197,1519693954199003136
15198,3251647862
15199,1549166605678133249
15200,1740111690
15201,1549575464146341889
15202,1548758511810641920
15203,1549153724471336960
15204,4056331578
15205,1167140757288947714
15206,19395035
15207,1105981791381274624
15208,1517495521350356992
15209,1509057414737240064
15210,1516906207189086213
15211,1549566634293186561
15212,1549561017545461761
15213,1549562310393753600
15214,1203652697070563329
15215,1533198091167404032
15216,1549565003786862592
15217,1549563669155119104
15218,794576772
15219,1247191586175401986
15220,1480649006510452744
15221,1243368818140946433
15222,1508918720244105222
15223,1443954768947331088
15224,1549547466458107905
15225,1545034467827453952
15226,1250940697273827330
15227,1154076404692201472
15228,413516960
15229,1549223184565559296
15230,1460818168016871427
15231,1254068836363653121
15232,1548807741493448707
15233,754448490
15234,952738235758927873
15235,1321735752724680706
15236,30136387
15237,1532107708270268416
15238,1105253075814633473
15239,1120148990
15240,1549533005588340736
15241,1055499486557016064
15242,196419547
15243,1478955605859651594
15244,1280927892126478336
15245,1433953108057600005
15246,2424363053
15247,393096558
15248,1499870048768438279
15249,2328559952
15250,765617649615245314
15251,2592025429
15252,1253620534396497921
15253,1548025632679870464
15254,1549438741634236417
15255,1339922232
15256,754566843562659840
15257,1482426172336189445
15258,1286299608398860292
15259,838347049
15260,3254786358
15261,1472235970422624267
15262,125466753
15263,1549528546598608897
15264,1438859631917424652
15265,1253108393553940480
15266,1549528395456954368
15267,1182385411114450944
15268,357858825
15269,1541676067777298433
15270,1549402316021039104
15271,1085331219171155970
15272,1135250557206224896
15273,1504991395941167105
15274,1549526562747432960
15275,1201179666721193984
15276,1339676530390294529
15277,2390123358
15278,1518709189966761984
15279,1311340687712026625
15280,1025791186341126144
15281,249371779
15282,1549520990274998272
15283,1549477851304427520
15284,902585359170756608
15285,1549510602120343552
15286,899689740773076993
15287,1407692112121020417
15288,127753284
15289,1549505824682156032
15290,1549517514023002114
15291,1544804985124188165
15292,1457261701678649345
15293,1525178688106647552
15294,1509324689591750656
15295,1549513010271686664
15296,1547994448801304578
15297,1549511459729600512
15298,1506788317978890241
15299,1549504647739502592
15300,3065876351
15301,204434929
15302,1549505888964055041
15303,737607368435859456
15304,989975788941262848
15305,1547741061530865665
15306,1636867814
15307,1549497761300525056
15308,4220842217
15309,1549424628656906243
15310,1406024912192606216
15311,1484880448983609344
15312,1549496170178703360
15313,939152707
15314,2845221810
15315,1375219165695459330
15316,942999602076180480
15317,1549428202866675712
15318,1546160104168382466
15319,1464016966415433732
15320,2584862864
15321,1548350510586929153
15322,1441003400263606273
15323,1238929609040621568
15324,1549106857771503616
15325,1549315040116744193
15326,1549482172993507328
15327,1390839774785720324
15328,771268627458908160
15329,2737182898
15330,1496015963279572996
15331,1395843774333456387
15332,1262979947108368384
15333,1530584334197043201
15334,314696422
15335,1549471735388557314
15336,4595622853
15337,56733392
15338,1548426545772908546
15339,1470146213660049417
15340,1508597738467954699
15341,1547639821153083394
15342,1518515089548222465
15343,1514659003363565578
15344,1549458672866283520
15345,1521912780022247425
15346,1265695454962094080
15347,1549416234969714689
15348,1547992107473707010
15349,1549437683088474114
15350,1136277267502456833
15351,1549416399281471488
15352,28687217
15353,1532448533458059265
15354,76155042
15355,1549454539090165763
15356,1316773146
15357,1546913370397368321
15358,1549418328732606471
15359,18144820
15360,1549451518058942470
15361,1549443846391894016
15362,1314356667480502272
15363,1549427293759582209
15364,1442269996139175939
15365,857982735620730882
15366,2547126672
15367,1549439178374619136
15368,1374926673246781445
15369,1549436384796200962
15370,249825042
15371,1545224244723851269
15372,90807855
15373,1549444675488124935
15374,1546186747935178752
15375,1487119808793497600
15376,293572272
15377,3002508016
15378,732362092393713664
15379,910191209557168128
15380,1540231949247184897
15381,1427717673153187840
15382,29046629
15383,1546172040201179136
15384,1540691250852265984
15385,2479861712
15386,167967630
15387,1549440082469425152
15388,1549432543954571264
15389,1533851178366570496
15390,978484981206052864
15391,1413774658315251712
15392,1548241147197157376
15393,1510866908664455171
15394,1321097219995566081
15395,1549426863554105347
15396,733333357
15397,43888934
15398,2953900742
15399,1140089436266475521
15400,1496370527170088961
15401,1542857554409111553
15402,1547870502227550210
15403,1523759732925685761
15404,29842945
15405,18817081
15406,44264782
15407,1499259421691715586
15408,1549429029295558656
15409,1538484245894922241
15410,1507423133569101831
15411,1249963764687835138
15412,1315932019222691840
15413,1549411469246308354
15414,1543907652929032192
15415,186292796
15416,47729886
15417,1546890142199304199
15418,79092873
15419,1064942274004561922
15420,890309250840395777
15421,1084844024522047488
15422,1528720276116369410
15423,800930763378147328
15424,1302973846337630208
15425,871917335459835911
15426,1549418758569168897
15427,1549415697226158081
15428,1549404518856663040
15429,1549418150420090880
15430,1528951895016062976
15431,1514365323713069060
15432,150653810
15433,1539338673367527424
15434,1549292247845330944
15435,1549415274264379392
15436,1330143031241138185
15437,95398415
15438,1237354073348870144
15439,1400460146464100356
15440,52717884
15441,3306184328
15442,1518424916781117442
15443,963401912
15444,1545434692123508740
15445,1419406176500948996
15446,1549404711572365313
15447,153084820
15448,2497289576
15449,1516114941819990018
15450,1357817182831341568
15451,1147182937579896834
15452,278174149
15453,2996632118
15454,1466988475358535684
15455,136348399
15456,1549405423031181317
15457,1419037586123902976
15458,1316613342
15459,595936488
15460,1534275492253249538
15461,1549390526906089474
15462,1511281916552622081
15463,1549400676391862277
15464,112791338
15465,1549399403563487232
15466,1512184053482635270
15467,1506549959759331331
15468,1436520252
15469,2234724354
15470,1548914892920573954
15471,1364436508560662534
15472,6088812
15473,1544675890306621441
15474,62121760
15475,1549383184726790144
15476,1549393848203415566
15477,2458973604
15478,68613014
15479,1447256752358105092
15480,4906613117
15481,1549181394181816320
15482,1549390559487590401
15483,1549371740723322884
15484,1525684767076794369
15485,1207384226137608192
15486,1483092536864432128
15487,189305126
15488,1319588657808904194
15489,14967080
15490,727416289338134528
15491,1395123302247641089
15492,974934541
15493,113051078
15494,2804264125
15495,1466058731037372419
15496,1394010869172944899
15497,1260604253967577090
15498,1734784544
15499,1250128648360919042
15500,1525935930443538436
15501,1522472333864222723
15502,188125203
15503,1450338415010930695
